"FlowORT_light","monk1",124,15,3,3600,0.0,43.90541305541992,0.0705858585858588,0.8496643005028094,0.1853333333333335,0.5199999999999996
"FlowOCT_with_p","monk1",124,15,3,3600,0.0,69.44067678451538,0.07058585858585859,0.8496643005028097,0.18533333333333335,0.5199999999999999
"FlowORT_light_e_n","monk1",124,15,3,3600,10000.0,5.262239408493042,0.27016161616161616,0.4270780341121956,0.25733333333333336,0.30333333333333334
"BendersOCT_with_p","monk1",124,15,3,3600,0.0,18.45534243583679,0.0705858585858586,0.8496643005028097,0.13733333333333334,0.6533333333333333
"FlowORT_light","monk1",124,15,3,3600,0.0,45.70978684425354,0.0705858585858588,0.8496643005028094,0.1853333333333335,0.5199999999999996
"FlowOCT_with_p","monk1",124,15,3,3600,0.0,73.15689673423768,0.07058585858585859,0.8496643005028097,0.18533333333333335,0.5199999999999999
"FlowORT_light_e_n","monk1",124,15,3,3600,10000.0,5.628571701049805,0.27824242424242424,0.4096867297643695,0.24133333333333334,0.3477777777777778
"BendersOCT_with_p","house-votes-84",232,16,3,3600,0.0,267.87176995277406,0.018326068003487364,0.9606819733500369,0.07335800185013876,0.8059796229704697
"FlowORT_light","house-votes-84",232,16,3,3600,0.0010551675977410468,405.3638840675354,0.018326068003487357,0.9606819733500369,0.05180388529139686,0.8684796229704697
"FlowOCT_with_p","house-votes-84",232,16,3,3600,0.0,750.8947766780853,0.018326068003487357,0.9606819733500369,0.0691026827012026,0.8184796229704696
"FlowORT_light_e_n","house-votes-84",232,16,3,3600,10000.0,9.46213059425354,0.04423714036617263,0.9062039277422549,0.07733580018501388,0.8029189822382042
"BendersOCT_with_p","tic-tac-toe",958,27,2,3600,0.0,1280.6643830299377,0.2886223835022348,0.16709685865474908,0.3225403577661431,0.06681288914488945
"FlowORT_light","tic-tac-toe",958,27,2,3600,0.0,1570.6633662700654,0.2886223835022348,0.16709685865474908,0.3225403577661431,0.06681288914488945
"FlowOCT_with_p","tic-tac-toe",958,27,2,3600,756.1742424242209,2137.697060585022,0.2886223835022348,0.16709685865474908,0.3225403577661431,0.06681288914488945
"FlowORT_light_e_n","tic-tac-toe",958,27,2,3600,inf,21.437020778656006,0.6534448071731782,-0.8859424607933042,0.6534467713787085,-0.8919739433727745
"BendersOCT_with_p","kr-vs-kp",3196,38,2,3600,4971.031909303803,2705.1991189479827,0.17365099212141574,0.6363441136839685,0.17961120892018778,0.6248484536161258
"FlowORT_light","kr-vs-kp",3196,38,2,3600,5286.990394343729,2893.544058942795,0.16685259954110446,0.6510386881863333,0.16080594679186228,0.662687935903225
"FlowOCT_with_p","kr-vs-kp",3196,38,2,3600,1267.8601875527618,2786.1089161396026,0.13078826235997656,0.7262656086203585,0.1307849178403756,0.7263381009197265
"FlowORT_light_e_n","kr-vs-kp",3196,38,2,3600,inf,86.98201823234558,0.5222151839468567,-0.09303624415074449,0.5222139084507043,-0.09367631248174649
